LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(µm),(µm),(µm),(frame),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID15253983,15253983,0,247.9112091064453,243.79359962716933,641.6602114910587,224.55067229931342,14.0,14,7.5,1,,648.7748309932397,576.0,402.0,1538.0,1247594.0,189.69722507664528,0.10469193603147081,0.6482388541634182
ID15029021,15029021,0,244.89154052734375,242.95867450288392,641.1361750663356,222.7471404133667,12.0,12,7.5,1,,652.2792511700468,569.0,405.0,1752.0,1254333.0,216.66502512506773,0.10847800979205811,0.5892361387109027
ID15975369,15975369,0,246.051513671875,243.86628815402057,643.6663405845885,225.09405304947117,15.0,15,7.5,1,,640.8601144045762,571.0,398.0,1833.0,1232374.0,189.258805909651,0.10242272793992864,0.6291950879121675
ID15632850,15632850,0,241.35133361816406,273.85117335694383,613.1412706071185,212.81843535109607,29.0,29,7.5,1,,641.0603224128965,576.0,383.0,1458.0,1232759.0,169.91578222831512,0.09669215653395735,0.6652757345208611
ID14993561,14993561,0,219.92564392089844,275.6032294869495,622.5528461843978,220.6003709317343,23.0,23,7.5,1,,644.9396775871035,560.0,405.0,2029.0,1240219.0,222.10639401309118,0.1037161205830123,0.545728844193483
ID15726703,15726703,1,531.4287109375,257.7242814967205,482.0306160693402,42.63936645044649,6.0,6,7.5,1,,753.5673426937077,617.0,413.0,2465.0,1449110.0,335.9535731987623,0.17344517646358854,0.6630896095912052
ID15231466,15231466,1,519.3601684570312,269.6037188890078,488.49736019410676,41.3973367723804,14.0,14,7.5,1,,748.4638585543422,609.0,405.0,2419.0,1439296.0,330.50443758969016,0.1667941806996739,0.6474558732413165
ID15269994,15269994,1,569.0465087890625,266.48732644012557,491.0304030836861,38.15594630893797,8.0,8,7.5,1,,758.8689547581903,604.0,422.0,2718.0,1459305.0,368.0689003277091,0.1769851955787075,0.6200598318101888
ID15308714,15308714,1,526.2572631835938,267.9047784161873,489.88654825197193,39.92064675767809,25.0,25,7.5,1,,773.7072282891315,602.0,385.0,3414.0,1487839.0,434.04407996842116,0.1849610991870731,0.556479432199492
ID15048929,15048929,1,579.8870239257812,266.99112196054455,488.05296405884195,39.41565081701188,10.0,10,7.5,1,,757.3052522100884,596.0,401.0,2856.0,1456298.0,373.72621527509455,0.17684606046817863,0.60900819054069
ID15345900,15345900,1,553.0862426757812,268.5974016849265,487.42092978126226,41.71666352564001,11.0,11,7.5,1,,757.5059802392095,612.0,408.0,2489.0,1456684.0,343.74254901108554,0.1782219378148745,0.666679076239011
ID15589796,15589796,1,555.3401489257812,261.60321232027036,489.4142166152558,37.0366098773532,29.0,29,7.5,1,,784.4196567862715,619.0,414.0,2562.0,1508439.0,379.5774338274841,0.18932410418070977,0.6579361786872246
ID15951481,15951481,1,524.2426147460938,268.66547260827525,489.002931122687,41.74001169671294,15.0,15,7.5,1,,747.2241289651586,599.0,380.0,2590.0,1436912.0,348.0037185686001,0.16763769512422563,0.6165390268242616
ID15688227,15688227,1,507.37969970703125,267.9250901784834,487.53215815758165,41.7751564412351,16.0,16,7.5,1,,767.724388975559,582.0,404.0,3154.0,1476334.0,422.59939747001204,0.17995844795275248,0.5541304102683485
ID14970922,14970922,1,512.6104736328125,260.604482457355,493.6796739546219,33.80622137074445,23.0,23,7.5,1,,744.8294331773271,597.0,414.0,2885.0,1432307.0,362.29302538196526,0.1663571419837226,0.5864577772569503
ID15576313,15576313,1,515.010498046875,266.23449660854317,488.68735238463853,40.59309708634132,18.0,18,7.5,1,,763.0748829953199,585.0,409.0,3524.0,1467393.0,421.671170552794,0.1782187978604776,0.5474580011336404
ID15193009,15193009,1,534.91943359375,253.72913157666272,482.42848723490323,44.20865990126305,5.0,5,7.5,1,,757.148725949038,606.0,416.0,2521.0,1455997.0,344.62550174630286,0.17412773899446687,0.6516529903806862
ID15874916,15874916,1,555.2427368164062,264.5299108557146,490.0335685672085,35.10081888891215,22.0,22,7.5,1,,780.7035881435257,581.0,393.0,3965.0,1501293.0,476.72294731204437,0.18683578504599538,0.5156078755700675
ID15049341,15049341,1,557.1002197265625,265.5730396506118,488.26232390108,39.95824232633352,19.0,19,7.5,1,,762.8148725949038,597.0,398.0,3276.0,1466893.0,397.2360556649033,0.17800377039931034,0.5803406710652914
ID15115709,15115709,1,560.71630859375,262.8303088894108,487.91945507369155,38.682302570321305,27.0,27,7.5,1,,739.5455018200728,597.0,421.0,3639.0,1422146.0,392.180108690832,0.16011321766200276,0.5205184685326117
ID14935230,14935230,1,572.9234008789062,266.30023769993704,488.61660838361377,41.55067555347685,17.0,17,7.5,1,,775.5741029641185,581.0,378.0,3932.0,1491429.0,460.43196034748894,0.18589450127152002,0.5280904589014217
ID16031252,16031252,1,580.6202392578125,250.99473854958754,481.53255891578567,41.48864752626193,3.0,3,7.5,1,,757.6947477899116,590.0,392.0,2762.0,1457047.0,387.46945354205036,0.178881630069595,0.5934475560059347
ID15154753,15154753,1,549.374755859375,266.81451991707036,488.396711926229,39.48717246018462,13.0,13,7.5,1,,752.3541341653666,594.0,393.0,3258.0,1446777.0,370.6669340264363,0.17223970413694678,0.5964654679080724
ID15838614,15838614,1,586.836181640625,250.38420902768817,481.5540047794609,41.23477605795259,4.0,4,7.5,1,,762.4784191367655,592.0,397.0,2575.0,1466246.0,391.56872914379306,0.18042547075297036,0.5952629130628764
ID15499207,15499207,1,536.6279907226562,244.32161975877918,483.1601436101248,43.81610672637112,2.0,2,7.5,1,,752.3676547061882,588.0,413.0,2594.0,1446803.0,372.8695563743754,0.17475312400849752,0.6003182213767788
ID15800797,15800797,1,603.1912841796875,266.2897977091424,483.97585923901863,42.24875613606906,7.0,7,7.5,1,,768.6391055642225,599.0,407.0,3009.0,1478093.0,390.2004204592389,0.18341366524015407,0.6106042860028605
ID15008584,15008584,1,548.8662719726562,265.5458380136646,489.33190194593743,39.53014860380246,12.0,12,7.5,1,,755.910556422257,614.0,379.0,2299.0,1453616.0,329.2403047319571,0.17520689829546873,0.6845801155178631
ID15992217,15992217,1,513.0000610351562,245.60583835355354,486.8710715534427,48.30217453580297,1.0,1,7.5,1,,745.1149245969839,595.0,409.0,2404.0,1432856.0,347.88817889729245,0.1684943104812747,0.617692352946322
ID15648320,15648320,1,477.2814636230469,266.6868186662304,490.2078541055604,39.80493606791423,21.0,21,7.5,1,,775.6864274570983,609.0,413.0,3526.0,1491645.0,410.1532263080006,0.18445909854707954,0.5890471642192893
ID15763392,15763392,1,495.32098388671875,268.3545646855346,489.2541619365876,40.73168744091629,20.0,20,7.5,1,,757.2069682787311,591.0,382.0,3113.0,1456109.0,383.25443280357854,0.17422955552531574,0.5863085563982068
ID15363291,15363291,1,536.5659790039062,263.4605376074064,488.9466604311913,38.28484477257879,28.0,28,7.5,1,,757.6682267290691,596.0,389.0,3155.0,1456996.0,406.43694182985234,0.1740980372028481,0.5528475748315745
ID15538457,15538457,1,503.7603759765625,268.5778971821371,493.4841520759911,40.439303115096806,9.0,9,7.5,1,,762.5033801352054,619.0,419.0,2363.0,1466294.0,338.5302295212393,0.17622131688064735,0.6749066535241175
ID15914056,15914056,1,418.68609619140625,268.6167268525255,490.2166696533457,39.877535387147965,26.0,26,7.5,1,,769.9901196047842,593.0,406.0,3372.0,1480691.0,420.84781805127426,0.17926703386651432,0.556260655021769
ID15422736,15422736,1,545.280029296875,262.3699764285503,490.4849343098299,35.81431068170795,24.0,24,7.5,1,,738.9178367134685,602.0,422.0,2720.0,1420939.0,340.72303531471016,0.15988051756492896,0.5978702474142203
ID15463892,15463892,1,555.565185546875,245.3763115302798,486.099994906624,48.39397782381391,0.0,0,7.5,1,,752.0535621424857,585.0,390.0,2538.0,1446199.0,372.85312441301465,0.17352757361498836,0.5965078693666512
ID15037284,15037284,2,186.7347869873047,328.7568276887266,645.8685551649519,288.8878543416777,12.0,12,7.5,1,,623.7363494539782,558.0,401.0,2056.0,1199445.0,183.0949006035974,0.08699782296619651,0.5452987618826729
ID15002406,15002406,2,160.137939453125,331.03323825102393,642.9335924057849,289.70783933530595,23.0,23,7.5,1,,625.4929797191887,562.0,402.0,1778.0,1202823.0,188.40595444617253,0.07671018627357691,0.4730554243126227
ID15185444,15185444,2,220.0240020751953,329.06262325146577,645.4124769883954,287.97165524295707,13.0,13,7.5,1,,637.0525221008841,570.0,396.0,1792.0,1225052.0,182.77697994879668,0.09530777262806382,0.6065629628450696
ID15681260,15681260,2,198.7755126953125,332.0482961275646,643.1870008447761,288.4722556891182,21.0,21,7.5,1,,625.9121164846594,568.0,395.0,1688.0,1203629.0,167.90309588741206,0.08702743150264687,0.596898259817323
ID15984628,15984628,2,217.5618896484375,330.47354710692167,644.2295870512949,289.1918138759751,15.0,15,7.5,1,,642.0239209568383,560.0,410.0,1753.0,1234612.0,211.94960784138902,0.10008288234605055,0.5511667184292478
ID15105774,15105774,2,276.2464294433594,332.6017705517383,642.3440982692821,287.6703220149082,10.0,10,7.5,1,,656.5871034841393,560.0,414.0,2274.0,1262617.0,241.45722423303425,0.11261478473247061,0.5504688200298207
ID15400096,15400096,2,245.04940795898438,332.1336526222715,646.6436168626864,288.51024097725065,11.0,11,7.5,1,,641.5678627145086,568.0,401.0,2022.0,1233735.0,204.60107614829002,0.09990827701051867,0.5696520732714526
ID15569443,15569443,2,240.04391479492188,334.8459411327411,643.3874938609089,286.67703486732006,9.0,9,7.5,1,,656.0572022880915,551.0,396.0,2334.0,1261598.0,271.17631153829643,0.10919939811245712,0.4763548302712121
ID15222886,15222886,2,118.5728759765625,329.6335688899175,643.1945296387672,289.4676083374419,5.0,5,7.5,1,,599.2906916276651,552.0,392.0,1349.0,1152436.0,140.39681111021306,0.06551645513689004,0.5249289373070439
ID15651488,15651488,2,140.8192596435547,329.9283155634145,637.3176285460409,287.89008067225956,29.0,29,7.5,1,,611.646905876235,569.0,409.0,1265.0,1176197.0,135.04497891988586,0.07252012911087742,0.6124990990295619
ID16024037,16024037,2,161.34165954589844,333.2826743387674,642.5807132077007,288.47618008299787,1.0,1,7.5,1,,600.5184607384296,556.0,411.0,1417.0,1154797.0,136.744355568087,0.06976124836905867,0.5727621774154701
ID15634234,15634234,2,240.34840393066406,332.80814152319465,642.8704241414989,287.94097941623403,18.0,18,7.5,1,,639.6734269370775,561.0,387.0,2178.0,1230092.0,219.2022274055178,0.09884954277952163,0.5250247485815575
ID16062240,16062240,2,152.59751892089844,329.69618137169675,641.6782028800161,289.0525412951228,3.0,3,7.5,1,,604.8273530941237,558.0,401.0,1379.0,1163083.0,140.19018723096082,0.07180454176505707,0.5780695929206047
ID15492346,15492346,2,174.3544921875,329.92092881831013,642.2550065107304,287.5039811644152,0.0,0,7.5,1,,603.9199167966718,545.0,388.0,1720.0,1161338.0,173.98499114043332,0.07229948333045605,0.46807630826618135
ID15868069,15868069,2,161.47628784179688,332.6863139464966,644.1224763566989,287.1921652607627,4.0,4,7.5,1,,606.8289131565263,560.0,413.0,1464.0,1166932.0,136.73571946777741,0.07363638988377928,0.6087648188051706
ID14966525,14966525,2,184.88401794433594,331.9775325436157,642.299308039566,289.44544095072115,17.0,17,7.5,1,,628.0244409776391,564.0,394.0,1815.0,1207691.0,181.2129553822618,0.08857608754878389,0.5639946720313469
ID15530060,15530060,2,161.7139892578125,331.270901347439,643.7531988653122,288.76685377459245,2.0,2,7.5,1,,600.9074362974519,554.0,396.0,1517.0,1155545.0,140.05373861534645,0.07055061263504865,0.565505004651034
ID15756881,15756881,2,214.57130432128906,330.4521337036172,643.9995168975252,288.8080876549138,6.0,6,7.5,1,,636.3036921476859,572.0,421.0,1703.0,1223612.0,175.28993173728745,0.09377830354869743,0.6224586904551368
ID15720266,15720266,2,232.39263916015625,332.57345127337896,641.1843388231484,288.80328702607443,16.0,16,7.5,1,,642.3109724388976,563.0,396.0,2136.0,1235164.0,209.43647202927045,0.0997447497635259,0.5563155135472087
ID15943829,15943829,2,179.35452270507812,330.7493876429165,642.6883711794171,290.0822811521642,26.0,26,7.5,1,,633.3395735829433,582.0,401.0,1613.0,1217912.0,158.53544274670602,0.0889093343229053,0.6523728658430763
ID15339213,15339213,2,167.82745361328125,331.894551231836,642.0848267785408,289.97653701277227,25.0,25,7.5,1,,619.7670306812272,582.0,407.0,1675.0,1191812.0,139.7301204864124,0.07891316816547063,0.6488307402200227
ID15110287,15110287,2,222.3315887451172,332.6919982445166,643.6920025360022,287.90666208920106,19.0,19,7.5,1,,641.3728549141965,566.0,407.0,2063.0,1233360.0,220.1100231730997,0.09940067946207354,0.5269071638949547
ID15456775,15456775,2,161.20672607421875,330.57526852390447,643.204783127582,290.13153008298127,24.0,24,7.5,1,,614.4908996359854,569.0,406.0,1612.0,1181666.0,144.58141272907272,0.07754862600479973,0.611744702495985
ID15907394,15907394,2,186.9921112060547,330.9201310415884,642.6705554596639,288.6764277348541,22.0,22,7.5,1,,628.2974518980759,558.0,400.0,2137.0,1208216.0,199.19983515939683,0.08924134496420999,0.5168307065609986
ID15415834,15415834,2,180.7259979248047,329.76154257195685,642.1913264154716,289.2943201607249,28.0,28,7.5,1,,632.8335933437337,568.0,405.0,1548.0,1216939.0,174.2636220314268,0.09180887318337858,0.6107322053074608
ID15830147,15830147,2,211.68136596679688,331.42453592652015,644.9387626405268,287.3892990852967,7.0,7,7.5,1,,636.4206968278731,565.0,391.0,1851.0,1223837.0,187.36176542373408,0.09469284629193814,0.5876492839837423
ID15148051,15148051,2,185.03445434570312,330.6447127750512,642.5583730004064,289.7285261258755,27.0,27,7.5,1,,643.492459698388,569.0,402.0,2374.0,1237436.0,198.97568945764058,0.09903494679581253,0.5828414233865877
ID15301907,15301907,2,257.3471984863281,333.0459845221911,642.3031393307529,287.84206009310395,8.0,8,7.5,1,,656.8096723868955,577.0,425.0,1864.0,1263045.0,204.36538448244718,0.1099631810024722,0.6367968704847846
ID15261909,15261909,2,223.24417114257812,329.6272675508963,643.536568648061,290.35294800520376,14.0,14,7.5,1,,652.3333333333334,570.0,398.0,2165.0,1254437.0,223.61325378922535,0.1020801611353735,0.5404184753254837
ID15791951,15791951,2,219.64678955078125,332.1062160390819,643.868017637828,288.14008374353904,20.0,20,7.5,1,,635.9048361934477,571.0,422.0,1848.0,1222845.0,183.83071373888498,0.09441483211096616,0.596846024125901
ID15726698,15726698,3,786.7477416992188,311.6201060904573,434.08658296682853,43.29097272578449,6.0,6,7.5,1,,842.2636505460218,600.0,421.0,3477.0,1619673.0,538.6547187192638,0.22402510381566404,0.5723661580492816
ID15050476,15050476,3,787.3330078125,313.5929368812704,436.4144177456439,42.71841112157772,10.0,10,7.5,1,,836.2308892355694,612.0,414.0,3645.0,1608072.0,509.90602747970627,0.2222648704699148,0.5964465800949652
ID15592932,15592932,3,773.81103515625,310.0985015778813,436.28143084113105,47.15783472598834,29.0,29,7.5,1,,889.535621424857,593.0,397.0,3938.0,1710577.0,632.4777392857019,0.24568619511564366,0.5547792358953212
ID15154988,15154988,3,753.8047485351562,313.7746106578016,436.7290754189829,43.089816102380716,13.0,13,7.5,1,,839.9251170046801,624.0,408.0,3227.0,1615176.0,485.0726450507263,0.22241933978610004,0.6301096275744811
ID15649570,15649570,3,761.9652709960938,312.1218705553787,435.7416721211879,45.939768575706566,21.0,21,7.5,1,,844.5959438377536,605.0,388.0,3605.0,1624158.0,520.9491822562201,0.22651325322093682,0.5988319982374009
ID16031545,16031545,3,807.5225219726562,312.7763620817605,436.5010167439009,44.40109413167,3.0,3,7.5,1,,845.7462298491939,603.0,405.0,3396.0,1626370.0,535.6035525796917,0.2272241269177946,0.5847324228839769
ID15009899,15009899,3,740.8912963867188,313.37296785135175,436.96715980672644,43.67126914287719,12.0,12,7.5,1,,827.393135725429,606.0,407.0,3271.0,1591077.0,485.25789767684165,0.2164890430027089,0.6068718819877534
ID15952381,15952381,3,798.9879760742188,312.6636715626726,436.48082967442826,44.9124144212836,15.0,15,7.5,1,,842.6552262090484,613.0,415.0,3364.0,1620426.0,509.2457545324783,0.22453374671944729,0.6068248571368712
ID15992123,15992123,3,724.2546997070312,313.6135873779346,436.99781798202844,43.41363911573545,1.0,1,7.5,1,,841.3598543941757,599.0,402.0,3278.0,1617935.0,531.1606266774121,0.22452538651810103,0.5808761780503172
ID15345915,15345915,3,756.9338989257812,313.8388793754692,436.69331943743697,43.94898121361433,11.0,11,7.5,1,,828.0228809152366,604.0,404.0,3366.0,1592288.0,502.6981740675439,0.21883243067788638,0.5914699823740828
ID15800738,15800738,3,778.2542724609375,311.3366552147419,436.34949690635744,43.34706589190485,7.0,7,7.5,1,,847.3910556422256,601.0,403.0,3775.0,1629533.0,554.7300437127815,0.22808300541478813,0.5674105274592415
ID15499199,15499199,3,795.7034912109375,313.81470554308777,437.2514335827351,45.31930564064436,2.0,2,7.5,1,,858.7971918876755,602.0,418.0,3854.0,1651467.0,557.896388483985,0.23388100126872735,0.5835643172191198
ID14972337,14972337,3,763.9639892578125,313.08252778216644,437.0742963166375,44.018385795214826,23.0,23,7.5,1,,845.207488299532,600.0,384.0,3578.0,1625334.0,550.8958139440773,0.22503950461464964,0.5636798739096858
ID15193008,15193008,3,792.8558959960938,311.6875732140486,433.39551167305325,43.97956137687269,5.0,5,7.5,1,,841.2771710868435,603.0,399.0,3168.0,1617776.0,526.1507557014319,0.22237156871488148,0.5817480295711367
ID15689014,15689014,3,799.1302490234375,313.77565861129807,436.90930154215255,44.885252056569044,16.0,16,7.5,1,,839.3442537701508,606.0,411.0,3099.0,1614059.0,511.94986264743375,0.22288513096549895,0.597637883286654
ID15366518,15366518,3,811.9000854492188,309.9723927980312,435.6241153924566,47.925515361372874,28.0,28,7.5,1,,870.6214248569943,606.0,395.0,3881.0,1674205.0,581.9516200096804,0.2386738211666048,0.5765278504563045
ID15463861,15463861,3,796.496337890625,312.7645108353991,437.02621284877006,44.79123918634418,0.0,0,7.5,1,,843.0010400416016,601.0,408.0,3391.0,1621091.0,537.5496443922393,0.22568055508441984,0.5775058292578359
ID15538674,15538674,3,789.1774291992188,312.1693258069001,436.8684300963321,43.908186456021355,9.0,9,7.5,1,,845.3879355174207,598.0,415.0,3728.0,1625681.0,549.2976257784098,0.2255862141369961,0.5665614333647344
ID15838612,15838612,3,752.423095703125,311.71152355876853,434.5240232862892,43.37695964135252,4.0,4,7.5,1,,839.9344773790951,599.0,391.0,3678.0,1615194.0,532.8043334314044,0.2239396537614434,0.5768709277291347
ID15052111,15052111,3,832.4221801757812,312.9603006180479,436.2489926777376,45.094678539635595,19.0,19,7.5,1,,850.3811752470099,604.0,404.0,4045.0,1635283.0,560.1174051888553,0.22974777661842966,0.567283087835046
ID15231492,15231492,3,758.2237548828125,313.6392823552506,437.1013692814425,43.70398056741226,14.0,14,7.5,1,,839.733749349974,610.0,413.0,3090.0,1614808.0,511.60669243253875,0.22310539648389194,0.5987997076016052
ID15763932,15763932,3,811.9136962890625,312.0858274443041,436.111428858743,44.810838007744245,20.0,20,7.5,1,,852.483099323973,610.0,406.0,3762.0,1639325.0,547.3809870223413,0.22876424267340903,0.5798900308558971
ID15577088,15577088,3,791.4213256835938,313.1301402185216,436.61910943944366,44.225867843316095,18.0,18,7.5,1,,844.0754030161206,606.0,418.0,3314.0,1623157.0,520.5831308066148,0.22639623235022893,0.5986314604439092
ID15875103,15875103,3,737.1646728515625,313.06096598730346,437.1205598455294,42.182919938974756,22.0,22,7.5,1,,841.8996359854394,608.0,373.0,3395.0,1618973.0,523.9949507812036,0.2209559760716818,0.5815257666873215
ID15424260,15424260,3,802.7874145507812,313.2306758201088,437.0612860465528,45.09220639324016,24.0,24,7.5,1,,840.6744669786791,629.0,422.0,2926.0,1616617.0,478.98234464426804,0.22210079602982194,0.6379423522704483
ID15915357,15915357,3,798.1555786132812,313.67750369857697,437.2026373036649,45.227595960117924,26.0,26,7.5,1,,841.030681227249,629.0,420.0,2818.0,1617302.0,470.1460447867448,0.22382478947140608,0.6543317393869161
ID15117015,15117015,3,806.5659790039062,312.39602368188633,436.89633388809096,45.22459738562431,27.0,27,7.5,1,,851.6973478939158,628.0,400.0,3294.0,1637814.0,493.42239476413425,0.22952603195282928,0.6444521164035951
ID15270480,15270480,3,832.7215576171875,311.51346216102644,436.77286837306036,41.9092276526325,8.0,8,7.5,1,,857.5678627145086,605.0,428.0,3745.0,1649103.0,560.1902140410383,0.2325230542948996,0.5776089883319654
ID15309842,15309842,3,736.8818359375,313.62655180048836,437.2096343892407,46.38189844472052,25.0,25,7.5,1,,843.6786271450858,626.0,417.0,2922.0,1622394.0,491.02503342533515,0.22643573871725223,0.6344590329154339
ID14935583,14935583,3,824.8239135742188,313.4268815130248,436.9101028529565,45.41100480690625,17.0,17,7.5,1,,850.5777431097243,619.0,405.0,3573.0,1635661.0,522.4912314622566,0.22970444971872978,0.6081821468721664
ID15185735,15185735,4,380.7322692871094,149.34763172262547,319.48427343373567,291.96647126134894,13.0,13,7.5,1,,714.4789391575663,580.0,396.0,2211.0,1373943.0,308.9150999356958,0.14019608957937035,0.5687699496552321
ID15653644,15653644,4,293.7166442871094,140.89709888688222,319.1495126494784,292.8302070996338,29.0,29,7.5,1,,706.1539261570463,581.0,401.0,2068.0,1357934.0,285.52688616873195,0.1386040157713561,0.6021233464851027
ID15682856,15682856,4,290.29791259765625,137.00506918755994,326.7570900123305,300.0,21.0,21,7.5,1,,739.4976599063963,623.0,386.0,1804.0,1422054.0,277.38259015530167,0.1975659211810888,0.8796303497791085
ID15721511,15721511,4,302.5973205566406,158.9527270618759,318.9257588504824,298.1093947914665,16.0,16,7.5,1,,786.0754030161206,609.0,382.0,2303.0,1511623.0,365.6634698566396,0.1985182005418367,0.712144825449917
ID15637446,15637446,4,319.12640380859375,155.38197753966145,337.0449086973554,294.80753462011046,18.0,18,7.5,1,,769.9027561102444,600.0,412.0,2222.0,1480523.0,364.3210774283874,0.1725989610477419,0.622114386323469
ID15108335,15108335,4,241.6625518798828,135.33935672673084,312.4125028194517,294.4190562725611,10.0,10,7.5,1,,710.3478939157567,603.0,409.0,1901.0,1365999.0,254.55851507211108,0.14079102360115292,0.6887828658788988
ID15401090,15401090,4,303.3414306640625,145.5764759174419,313.38308520222586,294.6566929552847,11.0,11,7.5,1,,755.4654186167446,595.0,393.0,2135.0,1452760.0,341.5887700896685,0.16758386688725319,0.6348704629132744
ID15147693,15147693,4,460.92962646484375,153.26920718741613,313.5076221670682,290.2185582215892,27.0,27,7.5,1,,702.9745189807593,580.0,397.0,2189.0,1351820.0,290.0313949702376,0.14112747908098108,0.5995176699109294
ID15456807,15456807,4,279.8064270019531,141.19050469958796,318.1635935422553,293.33242644172685,24.0,24,7.5,1,,711.2090483619345,575.0,410.0,2499.0,1367655.0,303.6021428889853,0.1425908603003539,0.5846869220599217
ID15570110,15570110,4,306.71044921875,131.31684191163302,315.4100557561627,293.6972001443746,9.0,9,7.5,1,,723.8179927197087,594.0,399.0,1905.0,1391902.0,288.8491682283112,0.15038686264612808,0.6551703496430383
ID15037457,15037457,4,423.9236145019531,148.99673087956518,322.5099454642262,292.0113096704182,12.0,12,7.5,1,,718.5995839833594,585.0,397.0,2389.0,1381867.0,311.8863670838656,0.14600187481373145,0.587075112418508
ID15339294,15339294,4,294.2607116699219,139.453640802037,313.9060338595829,292.74729944374485,25.0,25,7.5,1,,704.173166926677,585.0,369.0,2166.0,1354125.0,272.48635259280513,0.13564782131521727,0.6173534261165462
ID15002929,15002929,4,269.0700378417969,137.27781693485977,328.0428014603774,294.3980859242712,23.0,23,7.5,1,,714.3400936037441,594.0,411.0,1972.0,1373676.0,280.331030700421,0.14568868039110797,0.6480716679312032
ID15943844,15943844,4,271.7873229980469,145.62719317779846,314.22740270186085,293.0141507566185,26.0,26,7.5,1,,702.3775351014041,584.0,411.0,2016.0,1350672.0,277.0797676908947,0.1356992327289474,0.6057729172964178
ID15262160,15262160,4,311.4565124511719,146.2277777100246,315.3186372982097,294.7922987196891,14.0,14,7.5,1,,764.4893395735829,606.0,405.0,1921.0,1470113.0,336.0959216336037,0.1694301486738077,0.6591049795890008
ID15793576,15793576,4,271.3316955566406,139.27977598038842,333.3424533824717,297.9204899894719,20.0,20,7.5,1,,761.2605304212168,633.0,414.0,1774.0,1463904.0,296.38340371034917,0.18600386255625553,0.805647914276575
ID15984714,15984714,4,299.6710510253906,151.3467697663551,314.3956147159993,297.10442441455075,15.0,15,7.5,1,,798.9500780031201,640.0,368.0,2165.0,1536381.0,356.19377275577585,0.2095281463457766,0.777122902933884
ID14967801,14967801,4,388.7205810546875,160.98095629538292,332.2372927798329,300.0,17.0,17,7.5,1,,793.3494539781591,607.0,402.0,2338.0,1525611.0,382.072972179663,0.2057434901859149,0.7086297531025134
ID15110747,15110747,4,339.1939697265625,142.12900874502347,332.6346674699669,293.9484163620576,19.0,19,7.5,1,,753.8751950078004,586.0,383.0,2560.0,1449702.0,364.07401110248236,0.1660576805230742,0.5897646048414821
ID15416245,15416245,4,426.7654113769531,151.88410873426116,316.8992988156255,291.56270507725094,28.0,28,7.5,1,,725.0868434737389,568.0,400.0,2774.0,1394342.0,378.06393984400916,0.14974842947136757,0.4995905514329978
ID15908461,15908461,4,274.79632568359375,137.06166599665966,323.25893807901474,294.1569301836025,22.0,22,7.5,1,,714.02496099844,588.0,389.0,2338.0,1373070.0,289.9907322085355,0.14454681367704192,0.6219195848210451
ID15864818,15864818,5,216.06320190429688,649.5091651739277,569.752830677572,263.69574749121597,4.0,4,7.5,1,,708.1658866354654,633.0,416.0,1767.0,1361803.0,231.54520989623475,0.11333581980282238,0.6226875828409134
ID16020725,16020725,5,219.57513427734375,655.3186909850897,570.8318353172001,260.4961905291418,1.0,1,7.5,1,,695.9698387935517,612.0,406.0,1949.0,1338350.0,241.87334067560784,0.11202507737513935,0.579739755586347
ID15219629,15219629,5,197.0297393798828,649.3840274582782,570.2649006536873,265.14330739391715,5.0,5,7.5,1,,695.9916796671866,636.0,415.0,1592.0,1338392.0,206.90283335166345,0.10551586124067298,0.6421261782469349
ID15181742,15181742,5,225.69139099121094,665.367652296685,557.4359485053066,256.4838452878356,13.0,13,7.5,1,,638.9994799791991,574.0,411.0,1472.0,1228796.0,176.08044201467484,0.0989562186861743,0.6535549094789825
ID15257697,15257697,5,224.93043518066406,668.3250520830694,559.5711863274726,257.40292707380115,14.0,14,7.5,1,,641.7535101404056,570.0,413.0,1554.0,1234092.0,178.61066193139348,0.1013914835489941,0.6615316574925619
ID14962799,14962799,5,141.945556640625,676.6177033335466,564.4502214107196,259.00442279960816,17.0,17,7.5,1,,596.5101404056162,554.0,402.0,1392.0,1147089.0,127.66300622868604,0.06904801156537012,0.6035826198431036
ID15101163,15101163,5,207.77391052246094,659.3731801649019,559.4916386019443,256.62526906053387,10.0,10,7.5,1,,643.2163286531461,584.0,418.0,1345.0,1236905.0,167.74805821220338,0.09564775381857807,0.6694734797317857
